macrogene,orthogroup,TP,FP,FN,TN,precision,recall
MG_1849,OG0015966,2,0,31,107740,1.0,0.06060606060606061
MG_1849,OG0028543,1,4,32,107736,0.2,0.030303030303030304
MG_1850,OG0000586,14,5,1,107753,0.7368421052631579,0.9333333333333333
MG_1850,OG0061744,1,0,14,107758,1.0,0.06666666666666667
MG_1851,OG0003038,5,0,37,107731,1.0,0.11904761904761904
MG_1851,OG0003669,5,0,37,107731,1.0,0.11904761904761904
MG_1851,OG0005027,1,7,41,107724,0.125,0.023809523809523808
MG_1851,OG0006258,3,2,39,107729,0.6,0.07142857142857142
MG_1851,OG0006313,5,0,37,107731,1.0,0.11904761904761904
MG_1851,OG0006914,3,1,39,107730,0.75,0.07142857142857142
MG_1851,OG0007405,3,2,39,107729,0.6,0.07142857142857142
MG_1851,OG0007588,6,0,36,107731,1.0,0.14285714285714285
MG_1851,OG0007834,3,2,39,107729,0.6,0.07142857142857142
MG_1851,OG0008891,2,2,40,107729,0.5,0.047619047619047616
MG_1851,OG0010043,2,2,40,107729,0.5,0.047619047619047616
MG_1851,OG0011815,4,0,38,107731,1.0,0.09523809523809523
MG_1852,OG0000660,8,9,39,107717,0.47058823529411764,0.1702127659574468
MG_1852,OG0002631,1,5,46,107721,0.16666666666666666,0.02127659574468085
MG_1852,OG0003164,4,4,43,107722,0.5,0.0851063829787234
MG_1852,OG0004234,4,1,43,107725,0.8,0.0851063829787234
MG_1852,OG0005752,1,2,46,107724,0.3333333333333333,0.02127659574468085
MG_1852,OG0006007,2,2,45,107724,0.5,0.0425531914893617
MG_1852,OG0006991,1,7,46,107719,0.125,0.02127659574468085
MG_1852,OG0006992,2,6,45,107720,0.25,0.0425531914893617
MG_1852,OG0008625,6,0,41,107726,1.0,0.1276595744680851
MG_1852,OG0008747,4,2,43,107724,0.6666666666666666,0.0851063829787234
MG_1852,OG0011603,1,7,46,107719,0.125,0.02127659574468085
MG_1852,OG0013093,2,5,45,107721,0.2857142857142857,0.0425531914893617
MG_1852,OG0013106,5,1,42,107725,0.8333333333333334,0.10638297872340426
MG_1852,OG0015404,3,1,44,107725,0.75,0.06382978723404255
MG_1852,OG0017692,1,3,46,107723,0.25,0.02127659574468085
MG_1852,OG0019869,1,1,46,107725,0.5,0.02127659574468085
MG_1852,OG0024577,1,1,46,107725,0.5,0.02127659574468085
MG_1853,OG0002308,2,10,48,107713,0.16666666666666666,0.04
MG_1853,OG0003964,3,2,47,107721,0.6,0.06
MG_1853,OG0004114,4,0,46,107723,1.0,0.08
MG_1853,OG0004575,4,0,46,107723,1.0,0.08
MG_1853,OG0005165,3,2,47,107721,0.6,0.06
MG_1853,OG0005946,1,4,49,107719,0.2,0.02
MG_1853,OG0006148,1,4,49,107719,0.2,0.02
MG_1853,OG0006419,4,1,46,107722,0.8,0.08
MG_1853,OG0006902,2,2,48,107721,0.5,0.04
MG_1853,OG0007546,1,5,49,107718,0.16666666666666666,0.02
MG_1853,OG0008297,1,2,49,107721,0.3333333333333333,0.02
MG_1853,OG0008680,1,4,49,107719,0.2,0.02
MG_1853,OG0009194,1,3,49,107720,0.25,0.02
MG_1853,OG0009489,5,0,45,107723,1.0,0.1
MG_1853,OG0009550,1,2,49,107721,0.3333333333333333,0.02
MG_1853,OG0010085,4,0,46,107723,1.0,0.08
MG_1853,OG0010396,4,0,46,107723,1.0,0.08
MG_1853,OG0011301,2,1,48,107722,0.6666666666666666,0.04
MG_1853,OG0012055,2,2,48,107721,0.5,0.04
MG_1853,OG0012107,3,0,47,107723,1.0,0.06
MG_1853,OG0049118,1,0,49,107723,1.0,0.02
MG_1854,OG0001689,8,4,17,107744,0.6666666666666666,0.32
MG_1854,OG0006767,1,3,24,107745,0.25,0.04
MG_1854,OG0006812,3,1,22,107747,0.75,0.12
MG_1854,OG0007130,1,3,24,107745,0.25,0.04
MG_1854,OG0007368,4,0,21,107748,1.0,0.16
MG_1854,OG0008398,1,3,24,107745,0.25,0.04
MG_1854,OG0009054,1,2,24,107746,0.3333333333333333,0.04
MG_1854,OG0009399,2,2,23,107746,0.5,0.08
MG_1854,OG0010061,3,2,22,107746,0.6,0.12
MG_1854,OG0047164,1,0,24,107748,1.0,0.04
MG_1855,OG0004328,7,1,10,107755,0.875,0.4117647058823529
MG_1855,OG0006848,6,0,11,107756,1.0,0.35294117647058826
MG_1855,OG0006865,1,5,16,107751,0.16666666666666666,0.058823529411764705
MG_1855,OG0011176,3,1,14,107755,0.75,0.17647058823529413
MG_1856,OG0002516,7,1,2,107763,0.875,0.7777777777777778
MG_1856,OG0011771,2,3,7,107761,0.4,0.2222222222222222
MG_1857,OG0002361,1,10,23,107739,0.09090909090909091,0.041666666666666664
MG_1857,OG0002366,4,6,20,107743,0.4,0.16666666666666666
MG_1857,OG0004721,7,1,17,107748,0.875,0.2916666666666667
MG_1857,OG0009902,4,0,20,107749,1.0,0.16666666666666666
MG_1857,OG0022621,2,0,22,107749,1.0,0.08333333333333333
MG_1857,OG0024656,1,0,23,107749,1.0,0.041666666666666664
MG_1857,OG0025995,2,1,22,107748,0.6666666666666666,0.08333333333333333
MG_1857,OG0028941,2,0,22,107749,1.0,0.08333333333333333
MG_1857,OG0095013,1,0,23,107749,1.0,0.041666666666666664
MG_1858,OG0001314,1,14,53,107705,0.06666666666666667,0.018518518518518517
MG_1858,OG0001594,1,11,53,107708,0.08333333333333333,0.018518518518518517
MG_1858,OG0002273,6,5,48,107714,0.5454545454545454,0.1111111111111111
MG_1858,OG0002448,9,1,45,107718,0.9,0.16666666666666666
MG_1858,OG0003152,1,9,53,107710,0.1,0.018518518518518517
MG_1858,OG0005114,1,5,53,107714,0.16666666666666666,0.018518518518518517
MG_1858,OG0006972,5,1,49,107718,0.8333333333333334,0.09259259259259259
MG_1858,OG0007207,1,6,53,107713,0.14285714285714285,0.018518518518518517
MG_1858,OG0009416,2,2,52,107717,0.5,0.037037037037037035
MG_1858,OG0009659,4,0,50,107719,1.0,0.07407407407407407
MG_1858,OG0009836,1,2,53,107717,0.3333333333333333,0.018518518518518517
MG_1858,OG0009879,2,2,52,107717,0.5,0.037037037037037035
MG_1858,OG0010257,1,3,53,107716,0.25,0.018518518518518517
MG_1858,OG0011183,1,3,53,107716,0.25,0.018518518518518517
MG_1858,OG0011606,2,2,52,107717,0.5,0.037037037037037035
MG_1858,OG0012198,1,2,53,107717,0.3333333333333333,0.018518518518518517
MG_1858,OG0012511,1,3,53,107716,0.25,0.018518518518518517
MG_1858,OG0013052,1,3,53,107716,0.25,0.018518518518518517
MG_1858,OG0013315,1,2,53,107717,0.3333333333333333,0.018518518518518517
MG_1858,OG0013373,3,1,51,107718,0.75,0.05555555555555555
MG_1858,OG0020317,2,0,52,107719,1.0,0.037037037037037035
MG_1858,OG0020497,2,0,52,107719,1.0,0.037037037037037035
MG_1858,OG0024805,2,0,52,107719,1.0,0.037037037037037035
MG_1858,OG0031183,2,0,52,107719,1.0,0.037037037037037035
MG_1858,OG0047667,1,0,53,107719,1.0,0.018518518518518517
MG_1859,OG0003008,5,3,20,107745,0.625,0.2
MG_1859,OG0003146,1,7,24,107741,0.125,0.04
MG_1859,OG0003521,2,6,23,107742,0.25,0.08
MG_1859,OG0003566,4,2,21,107746,0.6666666666666666,0.16
MG_1859,OG0004278,4,2,21,107746,0.6666666666666666,0.16
MG_1859,OG0005243,4,2,21,107746,0.6666666666666666,0.16
MG_1859,OG0007186,2,3,23,107745,0.4,0.08
MG_1859,OG0007242,3,2,22,107746,0.6,0.12
MG_1860,OG0002070,1,3,29,107740,0.25,0.03333333333333333
MG_1860,OG0002656,5,5,25,107738,0.5,0.16666666666666666
MG_1860,OG0003625,4,6,26,107737,0.4,0.13333333333333333
MG_1860,OG0005236,3,0,27,107743,1.0,0.1
MG_1860,OG0007080,4,1,26,107742,0.8,0.13333333333333333
MG_1860,OG0007172,3,1,27,107742,0.75,0.1
MG_1860,OG0008731,4,0,26,107743,1.0,0.13333333333333333
MG_1860,OG0010770,1,2,29,107741,0.3333333333333333,0.03333333333333333
MG_1860,OG0012140,2,1,28,107742,0.6666666666666666,0.06666666666666667
MG_1860,OG0016094,1,0,29,107743,1.0,0.03333333333333333
MG_1860,OG0031342,1,0,29,107743,1.0,0.03333333333333333
MG_1860,OG0095687,1,0,29,107743,1.0,0.03333333333333333
MG_1861,OG0000007,1,110,107,107555,0.009009009009009009,0.009259259259259259
MG_1861,OG0000363,1,21,107,107644,0.045454545454545456,0.009259259259259259
MG_1861,OG0000999,1,13,107,107652,0.07142857142857142,0.009259259259259259
MG_1861,OG0002059,1,5,107,107660,0.16666666666666666,0.009259259259259259
MG_1861,OG0002725,1,7,107,107658,0.125,0.009259259259259259
MG_1861,OG0003075,1,12,107,107653,0.07692307692307693,0.009259259259259259
MG_1861,OG0003198,1,8,107,107657,0.1111111111111111,0.009259259259259259
MG_1861,OG0003206,1,8,107,107657,0.1111111111111111,0.009259259259259259
MG_1861,OG0003540,1,6,107,107659,0.14285714285714285,0.009259259259259259
MG_1861,OG0004194,6,2,102,107663,0.75,0.05555555555555555
MG_1861,OG0004529,1,6,107,107659,0.14285714285714285,0.009259259259259259
MG_1861,OG0004830,1,4,107,107661,0.2,0.009259259259259259
MG_1861,OG0005443,1,5,107,107660,0.16666666666666666,0.009259259259259259
MG_1861,OG0005501,1,6,107,107659,0.14285714285714285,0.009259259259259259
MG_1861,OG0005646,1,5,107,107660,0.16666666666666666,0.009259259259259259
MG_1861,OG0005753,1,6,107,107659,0.14285714285714285,0.009259259259259259
MG_1861,OG0007103,1,5,107,107660,0.16666666666666666,0.009259259259259259
MG_1861,OG0007954,1,4,107,107661,0.2,0.009259259259259259
MG_1861,OG0008443,1,4,107,107661,0.2,0.009259259259259259
MG_1861,OG0009172,1,3,107,107662,0.25,0.009259259259259259
MG_1861,OG0009223,1,3,107,107662,0.25,0.009259259259259259
MG_1861,OG0009742,1,3,107,107662,0.25,0.009259259259259259
MG_1861,OG0009889,1,2,107,107663,0.3333333333333333,0.009259259259259259
MG_1861,OG0009940,1,4,107,107661,0.2,0.009259259259259259
MG_1861,OG0009963,1,4,107,107661,0.2,0.009259259259259259
MG_1861,OG0010012,1,4,107,107661,0.2,0.009259259259259259
MG_1861,OG0010813,1,3,107,107662,0.25,0.009259259259259259
MG_1861,OG0010961,1,3,107,107662,0.25,0.009259259259259259
MG_1861,OG0011366,1,3,107,107662,0.25,0.009259259259259259
MG_1861,OG0011743,1,2,107,107663,0.3333333333333333,0.009259259259259259
MG_1861,OG0012265,1,7,107,107658,0.125,0.009259259259259259
MG_1861,OG0012900,1,6,107,107659,0.14285714285714285,0.009259259259259259
MG_1861,OG0013061,1,5,107,107660,0.16666666666666666,0.009259259259259259
MG_1861,OG0015488,1,4,107,107661,0.2,0.009259259259259259
MG_1861,OG0015859,1,1,107,107664,0.5,0.009259259259259259
MG_1861,OG0016864,1,2,107,107663,0.3333333333333333,0.009259259259259259
MG_1861,OG0018670,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0018762,1,3,107,107662,0.25,0.009259259259259259
MG_1861,OG0019419,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0020481,1,5,107,107660,0.16666666666666666,0.009259259259259259
MG_1861,OG0020512,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0020965,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0020991,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0021193,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0022403,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0022702,1,2,107,107663,0.3333333333333333,0.009259259259259259
MG_1861,OG0023436,1,1,107,107664,0.5,0.009259259259259259
MG_1861,OG0023448,1,2,107,107663,0.3333333333333333,0.009259259259259259
MG_1861,OG0024773,1,1,107,107664,0.5,0.009259259259259259
MG_1861,OG0024848,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0025517,2,4,106,107661,0.3333333333333333,0.018518518518518517
MG_1861,OG0025783,1,1,107,107664,0.5,0.009259259259259259
MG_1861,OG0027355,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0027368,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0027432,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0027477,1,1,107,107664,0.5,0.009259259259259259
MG_1861,OG0027511,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0027584,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0029116,2,0,106,107665,1.0,0.018518518518518517
MG_1861,OG0030385,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0031130,1,2,107,107663,0.3333333333333333,0.009259259259259259
MG_1861,OG0033322,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0033818,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0035558,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0036285,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0036309,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0036365,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0036557,1,1,107,107664,0.5,0.009259259259259259
MG_1861,OG0036613,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0036632,1,1,107,107664,0.5,0.009259259259259259
MG_1861,OG0036671,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0040207,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0040352,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0045967,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0046020,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0046281,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0046389,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0046831,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0046845,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0046950,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0046956,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0047291,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0047371,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0047387,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0047543,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0047794,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0048788,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0048975,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0049120,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0049505,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0049592,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0049688,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0049723,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0060186,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0078708,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0078731,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0094682,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0094744,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0094745,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0094758,1,0,107,107665,1.0,0.009259259259259259
MG_1861,OG0095001,1,0,107,107665,1.0,0.009259259259259259
MG_1862,OG0000528,2,21,54,107696,0.08695652173913043,0.03571428571428571
MG_1862,OG0002600,1,8,55,107709,0.1111111111111111,0.017857142857142856
MG_1862,OG0003658,1,5,55,107712,0.16666666666666666,0.017857142857142856
MG_1862,OG0005397,2,5,54,107712,0.2857142857142857,0.03571428571428571
MG_1862,OG0009686,1,3,55,107714,0.25,0.017857142857142856
MG_1862,OG0010393,2,2,54,107715,0.5,0.03571428571428571
MG_1862,OG0010403,1,3,55,107714,0.25,0.017857142857142856
MG_1862,OG0013097,1,16,55,107701,0.058823529411764705,0.017857142857142856
MG_1862,OG0013892,2,2,54,107715,0.5,0.03571428571428571
MG_1862,OG0017617,1,10,55,107707,0.09090909090909091,0.017857142857142856
MG_1862,OG0020273,1,6,55,107711,0.14285714285714285,0.017857142857142856
MG_1862,OG0022333,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0023140,1,6,55,107711,0.14285714285714285,0.017857142857142856
MG_1862,OG0033388,2,1,54,107716,0.6666666666666666,0.03571428571428571
MG_1862,OG0036274,1,1,55,107716,0.5,0.017857142857142856
MG_1862,OG0039515,1,2,55,107715,0.3333333333333333,0.017857142857142856
MG_1862,OG0040222,1,1,55,107716,0.5,0.017857142857142856
MG_1862,OG0040272,1,1,55,107716,0.5,0.017857142857142856
MG_1862,OG0040285,1,1,55,107716,0.5,0.017857142857142856
MG_1862,OG0040333,1,1,55,107716,0.5,0.017857142857142856
MG_1862,OG0040334,2,0,54,107717,1.0,0.03571428571428571
MG_1862,OG0040356,1,1,55,107716,0.5,0.017857142857142856
MG_1862,OG0046341,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0046681,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0047696,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0048493,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0049936,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0060154,1,1,55,107716,0.5,0.017857142857142856
MG_1862,OG0061712,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0061874,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062059,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062070,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062092,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062141,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062159,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062299,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062380,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062534,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062537,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062555,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062858,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062864,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062903,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0062978,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0079141,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0094703,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0094971,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0095216,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0095334,1,0,55,107717,1.0,0.017857142857142856
MG_1862,OG0095578,1,0,55,107717,1.0,0.017857142857142856
MG_1863,OG0007560,4,0,4,107765,1.0,0.5
MG_1863,OG0009506,4,0,4,107765,1.0,0.5
MG_1864,OG0001872,11,2,71,107689,0.8461538461538461,0.13414634146341464
MG_1864,OG0002390,10,1,72,107690,0.9090909090909091,0.12195121951219512
MG_1864,OG0002731,7,2,75,107689,0.7777777777777778,0.08536585365853659
MG_1864,OG0002740,2,5,80,107686,0.2857142857142857,0.024390243902439025
MG_1864,OG0002791,1,7,81,107684,0.125,0.012195121951219513
MG_1864,OG0003295,3,5,79,107686,0.375,0.036585365853658534
MG_1864,OG0003580,6,2,76,107689,0.75,0.07317073170731707
MG_1864,OG0004165,6,2,76,107689,0.75,0.07317073170731707
MG_1864,OG0004217,2,7,80,107684,0.2222222222222222,0.024390243902439025
MG_1864,OG0004232,6,2,76,107689,0.75,0.07317073170731707
MG_1864,OG0005015,1,7,81,107684,0.125,0.012195121951219513
MG_1864,OG0005269,1,5,81,107686,0.16666666666666666,0.012195121951219513
MG_1864,OG0005369,2,2,80,107689,0.5,0.024390243902439025
MG_1864,OG0006458,1,5,81,107686,0.16666666666666666,0.012195121951219513
MG_1864,OG0007130,2,2,80,107689,0.5,0.024390243902439025
MG_1864,OG0007323,1,5,81,107686,0.16666666666666666,0.012195121951219513
MG_1864,OG0007534,3,3,79,107688,0.5,0.036585365853658534
MG_1864,OG0007605,4,0,78,107691,1.0,0.04878048780487805
MG_1864,OG0008225,1,3,81,107688,0.25,0.012195121951219513
MG_1864,OG0009241,2,2,80,107689,0.5,0.024390243902439025
MG_1864,OG0009799,1,3,81,107688,0.25,0.012195121951219513
MG_1864,OG0009878,1,3,81,107688,0.25,0.012195121951219513
MG_1864,OG0011719,2,2,80,107689,0.5,0.024390243902439025
MG_1864,OG0020354,2,0,80,107691,1.0,0.024390243902439025
MG_1864,OG0022463,2,0,80,107691,1.0,0.024390243902439025
MG_1864,OG0026816,1,0,81,107691,1.0,0.012195121951219513
MG_1864,OG0027551,1,1,81,107690,0.5,0.012195121951219513
MG_1865,OG0001287,1,6,22,107744,0.14285714285714285,0.043478260869565216
MG_1865,OG0002058,8,4,15,107746,0.6666666666666666,0.34782608695652173
MG_1865,OG0002593,7,3,16,107747,0.7,0.30434782608695654
MG_1865,OG0012244,2,1,21,107749,0.6666666666666666,0.08695652173913043
MG_1865,OG0015422,2,1,21,107749,0.6666666666666666,0.08695652173913043
MG_1865,OG0023325,2,0,21,107750,1.0,0.08695652173913043
MG_1865,OG0048470,1,0,22,107750,1.0,0.043478260869565216
MG_1866,OG0002996,8,0,22,107743,1.0,0.26666666666666666
MG_1866,OG0003335,5,1,25,107742,0.8333333333333334,0.16666666666666666
MG_1866,OG0005639,5,1,25,107742,0.8333333333333334,0.16666666666666666
MG_1866,OG0008797,4,0,26,107743,1.0,0.13333333333333333
MG_1866,OG0011708,6,0,24,107743,1.0,0.2
MG_1866,OG0021619,2,0,28,107743,1.0,0.06666666666666667
MG_1867,OG0004149,8,1,26,107738,0.8888888888888888,0.23529411764705882
MG_1867,OG0004259,5,0,29,107739,1.0,0.14705882352941177
MG_1867,OG0004436,7,2,27,107737,0.7777777777777778,0.20588235294117646
MG_1867,OG0004913,1,5,33,107734,0.16666666666666666,0.029411764705882353
MG_1867,OG0006780,7,0,27,107739,1.0,0.20588235294117646
MG_1867,OG0011276,5,1,29,107738,0.8333333333333334,0.14705882352941177
MG_1867,OG0095134,1,0,33,107739,1.0,0.029411764705882353
MG_1868,OG0000088,1,39,73,107660,0.025,0.013513513513513514
MG_1868,OG0000125,4,23,70,107676,0.14814814814814814,0.05405405405405406
MG_1868,OG0000147,24,4,50,107695,0.8571428571428571,0.32432432432432434
MG_1868,OG0000248,5,9,69,107690,0.35714285714285715,0.06756756756756757
MG_1868,OG0002078,5,7,69,107692,0.4166666666666667,0.06756756756756757
MG_1868,OG0003524,6,3,68,107696,0.6666666666666666,0.08108108108108109
MG_1868,OG0003621,1,6,73,107693,0.14285714285714285,0.013513513513513514
MG_1868,OG0003945,2,4,72,107695,0.3333333333333333,0.02702702702702703
MG_1868,OG0004451,3,2,71,107697,0.6,0.04054054054054054
MG_1868,OG0004591,4,2,70,107697,0.6666666666666666,0.05405405405405406
MG_1868,OG0006547,4,1,70,107698,0.8,0.05405405405405406
MG_1868,OG0007776,3,2,71,107697,0.6,0.04054054054054054
MG_1868,OG0012588,1,5,73,107694,0.16666666666666666,0.013513513513513514
MG_1868,OG0013961,1,2,73,107697,0.3333333333333333,0.013513513513513514
MG_1868,OG0016125,1,1,73,107698,0.5,0.013513513513513514
MG_1868,OG0019862,1,1,73,107698,0.5,0.013513513513513514
MG_1868,OG0019890,1,1,73,107698,0.5,0.013513513513513514
MG_1868,OG0022248,1,0,73,107699,1.0,0.013513513513513514
MG_1868,OG0026188,2,0,72,107699,1.0,0.02702702702702703
MG_1868,OG0029008,1,0,73,107699,1.0,0.013513513513513514
MG_1868,OG0029009,1,1,73,107698,0.5,0.013513513513513514
MG_1868,OG0030615,1,0,73,107699,1.0,0.013513513513513514
MG_1868,OG0036619,1,0,73,107699,1.0,0.013513513513513514
MG_1869,OG0001269,9,2,20,107742,0.8181818181818182,0.3103448275862069
MG_1869,OG0001550,9,3,20,107741,0.75,0.3103448275862069
MG_1869,OG0001892,1,6,28,107738,0.14285714285714285,0.034482758620689655
MG_1869,OG0004233,1,6,28,107738,0.14285714285714285,0.034482758620689655
MG_1869,OG0005913,1,6,28,107738,0.14285714285714285,0.034482758620689655
MG_1869,OG0011045,3,1,26,107743,0.75,0.10344827586206896
MG_1869,OG0019081,2,1,27,107743,0.6666666666666666,0.06896551724137931
MG_1869,OG0019083,2,0,27,107744,1.0,0.06896551724137931
MG_1869,OG0026770,1,0,28,107744,1.0,0.034482758620689655
MG_1870,OG0000920,12,6,6,107749,0.6666666666666666,0.6666666666666666
MG_1870,OG0001073,4,1,14,107754,0.8,0.2222222222222222
MG_1870,OG0025748,2,0,16,107755,1.0,0.1111111111111111
MG_1871,OG0000259,1,24,86,107662,0.04,0.011494252873563218
MG_1871,OG0000518,1,26,86,107660,0.037037037037037035,0.011494252873563218
MG_1871,OG0001185,1,5,86,107681,0.16666666666666666,0.011494252873563218
MG_1871,OG0001325,1,12,86,107674,0.07692307692307693,0.011494252873563218
MG_1871,OG0001438,1,10,86,107676,0.09090909090909091,0.011494252873563218
MG_1871,OG0001711,4,6,83,107680,0.4,0.04597701149425287
MG_1871,OG0001927,1,3,86,107683,0.25,0.011494252873563218
MG_1871,OG0002434,1,9,86,107677,0.1,0.011494252873563218
MG_1871,OG0003100,1,6,86,107680,0.14285714285714285,0.011494252873563218
MG_1871,OG0003150,1,5,86,107681,0.16666666666666666,0.011494252873563218
MG_1871,OG0003368,3,10,84,107676,0.23076923076923078,0.034482758620689655
MG_1871,OG0003399,3,6,84,107680,0.3333333333333333,0.034482758620689655
MG_1871,OG0003805,1,7,86,107679,0.125,0.011494252873563218
MG_1871,OG0003824,1,5,86,107681,0.16666666666666666,0.011494252873563218
MG_1871,OG0003883,1,7,86,107679,0.125,0.011494252873563218
MG_1871,OG0003895,2,1,85,107685,0.6666666666666666,0.022988505747126436
MG_1871,OG0004588,2,4,85,107682,0.3333333333333333,0.022988505747126436
MG_1871,OG0006025,1,3,86,107683,0.25,0.011494252873563218
MG_1871,OG0006287,4,0,83,107686,1.0,0.04597701149425287
MG_1871,OG0006382,2,4,85,107682,0.3333333333333333,0.022988505747126436
MG_1871,OG0006481,1,9,86,107677,0.1,0.011494252873563218
MG_1871,OG0006498,3,2,84,107684,0.6,0.034482758620689655
MG_1871,OG0007346,2,6,85,107680,0.25,0.022988505747126436
MG_1871,OG0007846,3,4,84,107682,0.42857142857142855,0.034482758620689655
MG_1871,OG0008025,2,2,85,107684,0.5,0.022988505747126436
MG_1871,OG0008237,1,9,86,107677,0.1,0.011494252873563218
MG_1871,OG0010558,1,5,86,107681,0.16666666666666666,0.011494252873563218
MG_1871,OG0010727,1,4,86,107682,0.2,0.011494252873563218
MG_1871,OG0011044,1,4,86,107682,0.2,0.011494252873563218
MG_1871,OG0011073,1,6,86,107680,0.14285714285714285,0.011494252873563218
MG_1871,OG0011259,2,6,85,107680,0.25,0.022988505747126436
MG_1871,OG0011860,2,5,85,107681,0.2857142857142857,0.022988505747126436
MG_1871,OG0012477,1,5,86,107681,0.16666666666666666,0.011494252873563218
MG_1871,OG0012487,4,2,83,107684,0.6666666666666666,0.04597701149425287
MG_1871,OG0012880,1,4,86,107682,0.2,0.011494252873563218
MG_1871,OG0013249,2,1,85,107685,0.6666666666666666,0.022988505747126436
MG_1871,OG0013381,1,4,86,107682,0.2,0.011494252873563218
MG_1871,OG0014240,4,0,83,107686,1.0,0.04597701149425287
MG_1871,OG0015994,3,2,84,107684,0.6,0.034482758620689655
MG_1871,OG0016795,2,1,85,107685,0.6666666666666666,0.022988505747126436
